STRUCTURE,STRUCTURE_ID,freq,unit,barrier,hlth_pb,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,M,RO,2012,120.4,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,M,SE,2012,,u
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,M,SI,2012,7.0,u
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,M,SK,2012,9.8,u
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,M,UK,2012,286.5,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,AT,2012,114.7,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,BE,2012,64.5,u
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,BG,2012,56.7,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,CY,2012,,u
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,CZ,2012,31.8,u
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,DE,2012,466.6,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,DK,2012,21.9,u
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,EE,2012,,u
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,EEA,2012,2808.8,e
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,EL,2012,105.3,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,ES,2012,85.5,u
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,EU27_2007,2012,2778.2,e
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,FI,2012,,u
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,FR,2012,184.5,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,HU,2012,104.0,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,IS,2012,,u
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,IT,2012,408.1,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,LT,2012,17.1,u
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,LU,2012,4.2,u
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,LV,2012,6.3,u
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,MT,2012,,u
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,NL,2012,102.5,u
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,NO,2012,29.6,u
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,PL,2012,158.3,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,PT,2012,45.0,u
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,RO,2012,208.7,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,SE,2012,,u
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,SI,2012,12.9,u
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,SK,2012,15.9,u
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,PB1001,T,UK,2012,514.0,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,AT,2012,645.4,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,BE,2012,959.2,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,BG,2012,789.5,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,CY,2012,55.7,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,CZ,2012,763.4,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,DE,2012,8150.7,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,DK,2012,526.1,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,EE,2012,148.5,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,EEA,2012,43175.9,e
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,EL,2012,1027.8,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,ES,2012,4001.3,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,EU27_2007,2012,42640.3,e
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,FI,2012,413.7,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,FR,2012,3880.1,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,HU,2012,1243.1,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,IS,2012,26.2,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,IT,2012,4593.6,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,LT,2012,374.5,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,LU,2012,36.8,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,LV,2012,265.4,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,MT,2012,24.4,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,NL,2012,1435.0,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,NO,2012,509.3,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,PL,2012,3605.2,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,PT,2012,716.5,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,RO,2012,1805.6,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,SE,2012,705.5,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,SI,2012,182.7,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,SK,2012,504.5,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,F,UK,2012,5786.1,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,AT,2012,517.3,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,BE,2012,594.2,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,BG,2012,580.1,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,CY,2012,48.5,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,CZ,2012,508.7,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,DE,2012,6633.1,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,DK,2012,393.2,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,EE,2012,76.6,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,EEA,2012,30719.0,e
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,EL,2012,658.8,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,ES,2012,2549.8,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,EU27_2007,2012,30390.2,e
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,FI,2012,353.8,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,FR,2012,2925.3,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,HU,2012,829.7,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,IS,2012,14.6,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,IT,2012,2805.9,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,LT,2012,211.0,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,LU,2012,31.6,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,LV,2012,139.9,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,MT,2012,17.7,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,NL,2012,960.2,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,NO,2012,314.1,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,PL,2012,2200.0,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,PT,2012,508.0,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,RO,2012,1458.0,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,SE,2012,459.5,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,SI,2012,137.5,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,SK,2012,309.6,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,M,UK,2012,4482.4,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,AT,2012,1162.7,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,BE,2012,1553.4,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,BG,2012,1369.5,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,CY,2012,104.1,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,CZ,2012,1272.1,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,DE,2012,14783.8,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,DK,2012,919.3,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,EE,2012,225.1,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,EEA,2012,73894.9,e
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,EL,2012,1686.6,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,ES,2012,6551.1,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,EU27_2007,2012,73030.6,e
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,FI,2012,767.5,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,FR,2012,6805.4,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,HU,2012,2072.8,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,IS,2012,40.8,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,IT,2012,7399.5,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,LT,2012,585.5,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,LU,2012,68.3,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,LV,2012,405.4,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,MT,2012,42.1,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,NL,2012,2395.1,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,NO,2012,823.5,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,PL,2012,5805.1,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,PT,2012,1224.5,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,RO,2012,3263.6,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,SE,2012,1165.0,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,SI,2012,320.3,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,SK,2012,814.1,
dataflow,ESTAT:HLTH_DSI050(1.0),A,THS,TOTAL,TOTAL,T,UK,2012,10268.5,
