STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,yes_no,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,M,IS,2012,18.5,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,M,IT,2012,5254.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,M,LT,2012,192.6,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,M,LU,2012,30.5,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,M,LV,2012,119.8,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,M,MT,2012,29.5,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,M,NL,2012,1408.8,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,M,NO,2012,340.4,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,M,PL,2012,1960.0,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,M,PT,2012,676.0,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,M,RO,2012,1552.3,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,M,SE,2012,821.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,M,SI,2012,135.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,M,SK,2012,207.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,M,UK,2012,4594.6,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,AT,2012,1444.0,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,BE,2012,1920.5,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,BG,2012,1326.4,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,CY,2012,112.9,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,CZ,2012,1701.4,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,DE,2012,16657.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,DK,2012,988.5,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,EE,2012,225.8,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,EEA,2012,87260.2,e
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,EL,2012,2138.3,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,ES,2012,7963.4,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,EU27_2007,2012,86452.5,e
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,FI,2012,994.4,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,FR,2012,9787.0,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,HU,2012,1662.2,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,IS,2012,39.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,IT,2012,12385.0,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,LT,2012,555.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,LU,2012,68.6,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,LV,2012,374.3,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,MT,2012,65.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,NL,2012,2625.0,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,NO,2012,768.0,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,PL,2012,5318.8,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,PT,2012,1535.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,RO,2012,3342.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,SE,2012,1851.9,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,SI,2012,348.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,SK,2012,681.6,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,TOTAL,Y_GE65,T,UK,2012,10377.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,AT,2012,107.0,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,BE,2012,308.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,BG,2012,83.3,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,CY,2012,10.2,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,CZ,2012,102.2,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,DE,2012,1888.5,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,DK,2012,169.3,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,EE,2012,19.4,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,EEA,2012,9106.1,e
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,EL,2012,98.2,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,ES,2012,798.0,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,EU27_2007,2012,8879.6,e
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,FI,2012,94.4,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,FR,2012,849.5,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,HU,2012,179.3,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,IS,2012,9.0,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,IT,2012,514.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,LT,2012,47.6,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,LU,2012,11.6,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,LV,2012,31.5,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,MT,2012,3.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,NL,2012,532.8,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,NO,2012,217.5,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,PL,2012,506.2,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,PT,2012,95.9,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,RO,2012,125.4,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,SE,2012,233.6,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,SI,2012,27.3,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,SK,2012,64.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,F,UK,2012,1977.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,AT,2012,107.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,BE,2012,239.5,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,BG,2012,80.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,CY,2012,10.3,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,CZ,2012,82.0,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,DE,2012,1775.2,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,DK,2012,144.9,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,EE,2012,17.8,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,EEA,2012,7569.5,e
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,EL,2012,88.5,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,ES,2012,561.0,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,EU27_2007,2012,7427.6,e
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,FI,2012,92.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,FR,2012,742.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,HU,2012,176.5,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,IS,2012,6.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,IT,2012,506.4,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,LT,2012,48.5,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,LU,2012,10.5,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,LV,2012,26.2,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,MT,2012,3.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,NL,2012,299.6,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,NO,2012,135.8,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,PL,2012,445.5,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,PT,2012,55.0,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,RO,2012,125.8,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,SE,2012,151.2,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,SI,2012,28.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,SK,2012,73.6,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,M,UK,2012,1536.4,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,AT,2012,214.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,BE,2012,547.5,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,BG,2012,163.4,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,CY,2012,20.5,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,CZ,2012,184.2,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,DE,2012,3663.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,DK,2012,314.2,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,EE,2012,37.2,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,EEA,2012,16675.6,e
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,EL,2012,186.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,ES,2012,1359.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,EU27_2007,2012,16307.2,e
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,FI,2012,186.5,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,FR,2012,1591.6,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,HU,2012,355.9,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,IS,2012,15.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,IT,2012,1021.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,LT,2012,96.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,LU,2012,22.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,LV,2012,57.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,MT,2012,6.8,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,NL,2012,832.3,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,NO,2012,353.3,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,PL,2012,951.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,PT,2012,150.9,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,RO,2012,251.2,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,SE,2012,384.8,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,SI,2012,55.4,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,SK,2012,137.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y15-44,T,UK,2012,3514.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,AT,2012,216.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,BE,2012,385.2,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,BG,2012,277.4,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,CY,2012,18.8,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,CZ,2012,204.9,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,DE,2012,2813.9,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,DK,2012,190.5,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,EE,2012,52.8,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,EEA,2012,14460.9,e
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,EL,2012,280.9,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,ES,2012,1204.3,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,EU27_2007,2012,14259.2,e
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,FI,2012,163.6,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,FR,2012,1612.9,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,HU,2012,433.0,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,IS,2012,11.6,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,IT,2012,842.6,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,LT,2012,121.6,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,LU,2012,13.8,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,LV,2012,84.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,MT,2012,8.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,NL,2012,583.2,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,NO,2012,190.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,PL,2012,1217.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,PT,2012,234.5,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,RO,2012,670.3,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,SE,2012,253.3,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,SI,2012,56.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,SK,2012,243.3,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,F,UK,2012,2074.6,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,AT,2012,221.8,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,BE,2012,182.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,BG,2012,240.3,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,CY,2012,20.2,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,CZ,2012,160.3,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,DE,2012,2613.6,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,DK,2012,149.9,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,EE,2012,36.0,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,EEA,2012,11785.2,e
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,EL,2012,189.4,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,ES,2012,966.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,EU27_2007,2012,11662.0,e
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,FI,2012,160.8,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,FR,2012,1227.9,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,HU,2012,353.3,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,IS,2012,5.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,IT,2012,492.6,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,LT,2012,88.9,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,LU,2012,13.9,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,LV,2012,54.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,MT,2012,7.2,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,NL,2012,416.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,NO,2012,118.0,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,PL,2012,1029.4,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,PT,2012,211.2,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,RO,2012,594.0,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,SE,2012,155.0,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,SI,2012,60.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,SK,2012,175.6,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,M,UK,2012,1841.0,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,AT,2012,438.5,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,BE,2012,567.3,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,BG,2012,517.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,CY,2012,38.9,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,CZ,2012,365.2,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,DE,2012,5427.5,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,DK,2012,340.3,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,EE,2012,88.8,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,EEA,2012,26246.0,e
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,EL,2012,470.3,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,ES,2012,2170.4,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,EU27_2007,2012,25921.2,e
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,FI,2012,324.4,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,FR,2012,2840.8,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,HU,2012,786.3,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,IS,2012,16.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,IT,2012,1335.2,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,LT,2012,210.5,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,LU,2012,27.6,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,LV,2012,138.8,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,MT,2012,15.9,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,NL,2012,1000.0,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,NO,2012,308.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,PL,2012,2247.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,PT,2012,445.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,RO,2012,1264.3,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,TOTAL,YES_OD,Y45-64,T,SE,2012,408.3,
