STRUCTURE,STRUCTURE_ID,freq,icd10,sex,age,isced97,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED3_4,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED3_4,EE,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED3_4,EL,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED3_4,ES,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED3_4,FR,2008,6.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED3_4,HU,2008,2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED3_4,LV,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED3_4,MT,2008,8.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED3_4,PL,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED3_4,RO,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED3_4,SI,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED3_4,SK,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED3_4,TR,2008,2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED5_6,AT,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED5_6,BE,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED5_6,CY,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED5_6,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED5_6,EL,2008,7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED5_6,ES,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED5_6,FR,2008,10.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED5_6,HU,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED5_6,MT,2008,4.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED5_6,PL,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED5_6,RO,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED5_6,SI,2008,5.8,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED5_6,SK,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,ED5_6,TR,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,TOTAL,AT,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,TOTAL,BE,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,TOTAL,BG,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,TOTAL,CY,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,TOTAL,CZ,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,TOTAL,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,TOTAL,EE,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,TOTAL,EL,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,TOTAL,ES,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,TOTAL,FR,2008,8.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,TOTAL,HU,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,TOTAL,LV,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,TOTAL,MT,2008,7.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,TOTAL,PL,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,TOTAL,RO,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,TOTAL,SI,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,TOTAL,SK,2008,2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y25-34,TOTAL,TR,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED0-2,AT,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED0-2,BE,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED0-2,CY,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED0-2,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED0-2,EL,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED0-2,ES,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED0-2,FR,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED0-2,HU,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED0-2,LV,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED0-2,MT,2008,7.7,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED0-2,PL,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED0-2,SI,2008,4.0,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED0-2,TR,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED3_4,AT,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED3_4,BE,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED3_4,BG,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED3_4,CY,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED3_4,CZ,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED3_4,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED3_4,EE,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED3_4,EL,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED3_4,ES,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED3_4,FR,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED3_4,HU,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED3_4,LV,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED3_4,MT,2008,4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED3_4,PL,2008,2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED3_4,RO,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED3_4,SK,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED3_4,TR,2008,2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED5_6,AT,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED5_6,BE,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED5_6,CY,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED5_6,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED5_6,EL,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED5_6,ES,2008,4.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED5_6,FR,2008,8.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED5_6,HU,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED5_6,LV,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED5_6,MT,2008,2.2,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED5_6,PL,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED5_6,SI,2008,2.4,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED5_6,SK,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,ED5_6,TR,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,TOTAL,AT,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,TOTAL,BE,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,TOTAL,BG,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,TOTAL,CY,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,TOTAL,CZ,2008,3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,TOTAL,DE,2008,4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,TOTAL,EE,2008,1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,TOTAL,EL,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,TOTAL,ES,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,TOTAL,FR,2008,6.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,TOTAL,HU,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,TOTAL,LV,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,TOTAL,MT,2008,4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,TOTAL,PL,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,TOTAL,RO,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,TOTAL,SI,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,TOTAL,SK,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y35-44,TOTAL,TR,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED0-2,AT,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED0-2,BE,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED0-2,CY,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED0-2,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED0-2,EE,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED0-2,EL,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED0-2,ES,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED0-2,FR,2008,6.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED0-2,HU,2008,6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED0-2,LV,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED0-2,PL,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED0-2,RO,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED0-2,SI,2008,11.1,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED0-2,TR,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED3_4,AT,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED3_4,BE,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED3_4,BG,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED3_4,CY,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED3_4,CZ,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED3_4,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED3_4,EE,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED3_4,EL,2008,4.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED3_4,ES,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED3_4,FR,2008,6.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED3_4,HU,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED3_4,LV,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED3_4,MT,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED3_4,PL,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED3_4,RO,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED3_4,SI,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED3_4,SK,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED3_4,TR,2008,3.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED5_6,AT,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED5_6,BE,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED5_6,CY,2008,3.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED5_6,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED5_6,EL,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED5_6,ES,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED5_6,FR,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED5_6,HU,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED5_6,PL,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED5_6,SK,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,ED5_6,TR,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,TOTAL,AT,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,TOTAL,BE,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,TOTAL,BG,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,TOTAL,CY,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,TOTAL,CZ,2008,4.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,TOTAL,DE,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,TOTAL,EE,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,TOTAL,EL,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,TOTAL,ES,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,TOTAL,FR,2008,6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,TOTAL,HU,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,TOTAL,LV,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,TOTAL,MT,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,TOTAL,PL,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,TOTAL,RO,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,TOTAL,SI,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,TOTAL,SK,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y45-54,TOTAL,TR,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED0-2,AT,2008,9.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED0-2,BE,2008,4.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED0-2,BG,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED0-2,CY,2008,6.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED0-2,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED0-2,EE,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED0-2,EL,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED0-2,ES,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED0-2,FR,2008,6.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED0-2,HU,2008,11.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED0-2,LV,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED0-2,MT,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED0-2,PL,2008,6.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED0-2,RO,2008,5.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED0-2,SI,2008,9.0,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED0-2,SK,2008,3.5,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED0-2,TR,2008,6.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED3_4,AT,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED3_4,BE,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED3_4,BG,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED3_4,CY,2008,4.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED3_4,CZ,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED3_4,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED3_4,EE,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED3_4,EL,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED3_4,ES,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED3_4,FR,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED3_4,HU,2008,5.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED3_4,LV,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED3_4,MT,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED3_4,PL,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED3_4,RO,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED3_4,SI,2008,4.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED3_4,SK,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED3_4,TR,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED5_6,AT,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED5_6,BE,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED5_6,BG,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED5_6,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED5_6,EE,2008,3.4,u
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED5_6,EL,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED5_6,ES,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED5_6,FR,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED5_6,HU,2008,3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED5_6,LV,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED5_6,PL,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED5_6,RO,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,ED5_6,TR,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,TOTAL,AT,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,TOTAL,BE,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,TOTAL,BG,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,TOTAL,CY,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,TOTAL,CZ,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,TOTAL,DE,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,TOTAL,EE,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,TOTAL,EL,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,TOTAL,ES,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,TOTAL,FR,2008,4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,TOTAL,HU,2008,6.2,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,TOTAL,LV,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,TOTAL,MT,2008,3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,TOTAL,PL,2008,4,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,TOTAL,RO,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,TOTAL,SI,2008,4.8,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,TOTAL,SK,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y55-64,TOTAL,TR,2008,5.7,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y65-74,ED0-2,AT,2008,9.3,
dataflow,ESTAT:HLTH_EHIS_ST1(1.0),A,J45,M,Y65-74,ED0-2,BE,2008,3.9,
