STRUCTURE,STRUCTURE_ID,freq,unit,barrier,wstatus,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,F,DK,2012,153.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,F,EE,2012,28.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,F,EEA,2012,9985.3,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,F,EL,2012,292.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,F,ES,2012,1352.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,F,EU27_2007,2012,9777.6,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,F,FI,2012,42.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,F,FR,2012,1203.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,F,HU,2012,286.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,F,IS,2012,11.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,F,IT,2012,1099.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,F,LT,2012,82.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,F,LU,2012,12.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,F,LV,2012,36.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,F,MT,2012,17.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,F,NL,2012,448.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,F,NO,2012,195.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,F,PL,2012,865.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,F,PT,2012,138.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,F,RO,2012,380.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,F,SE,2012,93.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,F,SI,2012,25.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,F,SK,2012,65.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,F,UK,2012,1157.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,AT,2012,46.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,BE,2012,198.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,BG,2012,92.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,CY,2012,8.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,CZ,2012,43.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,DE,2012,606.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,DK,2012,111.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,EE,2012,24.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,EEA,2012,5159.2,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,EL,2012,25.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,ES,2012,556.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,EU27_2007,2012,5061.6,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,FI,2012,32.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,FR,2012,558.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,HU,2012,212.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,IS,2012,5.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,IT,2012,326.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,LT,2012,63.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,LU,2012,2.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,LV,2012,31.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,MT,2012,2.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,NL,2012,216.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,NO,2012,92.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,PL,2012,739.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,PT,2012,60.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,RO,2012,269.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,SE,2012,61.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,SI,2012,14.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,SK,2012,41.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,M,UK,2012,716.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,AT,2012,125.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,BE,2012,514.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,BG,2012,162.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,CY,2012,29.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,CZ,2012,98.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,DE,2012,2060.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,DK,2012,264.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,EE,2012,52.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,EEA,2012,15144.5,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,EL,2012,318.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,ES,2012,1909.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,EU27_2007,2012,14839.2,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,FI,2012,74.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,FR,2012,1761.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,HU,2012,499.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,IS,2012,16.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,IT,2012,1425.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,LT,2012,145.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,LU,2012,15.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,LV,2012,68.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,MT,2012,20.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,NL,2012,665.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,NO,2012,288.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,PL,2012,1604.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,PT,2012,199.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,RO,2012,649.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,SE,2012,154.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,SI,2012,39.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,SK,2012,107.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,INAC_OTH,T,UK,2012,1873.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,AT,2012,645.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,BE,2012,959.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,BG,2012,789.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,CY,2012,55.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,CZ,2012,763.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,DE,2012,8150.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,DK,2012,526.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,EE,2012,148.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,EEA,2012,43175.9,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,EL,2012,1027.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,ES,2012,4001.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,EU27_2007,2012,42640.3,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,FI,2012,413.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,FR,2012,3880.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,HU,2012,1243.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,IS,2012,26.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,IT,2012,4593.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,LT,2012,374.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,LU,2012,36.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,LV,2012,265.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,MT,2012,24.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,NL,2012,1435.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,NO,2012,509.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,PL,2012,3605.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,PT,2012,716.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,RO,2012,1805.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,SE,2012,705.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,SI,2012,182.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,SK,2012,504.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,F,UK,2012,5786.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,AT,2012,517.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,BE,2012,594.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,BG,2012,580.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,CY,2012,48.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,CZ,2012,508.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,DE,2012,6633.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,DK,2012,393.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,EE,2012,76.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,EEA,2012,30719.0,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,EL,2012,658.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,ES,2012,2549.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,EU27_2007,2012,30390.2,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,FI,2012,353.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,FR,2012,2925.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,HU,2012,829.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,IS,2012,14.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,IT,2012,2805.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,LT,2012,211.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,LU,2012,31.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,LV,2012,139.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,MT,2012,17.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,NL,2012,960.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,NO,2012,314.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,PL,2012,2200.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,PT,2012,508.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,RO,2012,1458.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,SE,2012,459.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,SI,2012,137.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,SK,2012,309.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,M,UK,2012,4482.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,AT,2012,1162.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,BE,2012,1553.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,BG,2012,1369.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,CY,2012,104.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,CZ,2012,1272.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,DE,2012,14783.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,DK,2012,919.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,EE,2012,225.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,EEA,2012,73894.9,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,EL,2012,1686.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,ES,2012,6551.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,EU27_2007,2012,73030.6,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,FI,2012,767.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,FR,2012,6805.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,HU,2012,2072.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,IS,2012,40.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,IT,2012,7399.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,LT,2012,585.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,LU,2012,68.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,LV,2012,405.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,MT,2012,42.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,NL,2012,2395.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,NO,2012,823.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,PL,2012,5805.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,PT,2012,1224.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,RO,2012,3263.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,SE,2012,1165.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,SI,2012,320.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,SK,2012,814.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,POP,T,UK,2012,10268.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,AT,2012,368.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,BE,2012,300.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,BG,2012,514.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,CY,2012,22.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,CZ,2012,564.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,DE,2012,3702.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,DK,2012,169.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,EE,2012,82.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,EEA,2012,20752.0,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,EL,2012,548.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,ES,2012,1636.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,EU27_2007,2012,20641.8,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,FI,2012,249.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,FR,2012,1454.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,HU,2012,721.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,IS,2012,4.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,IT,2012,2946.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,LT,2012,217.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,LU,2012,11.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,LV,2012,168.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,MT,2012,4.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,NL,2012,285.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,NO,2012,105.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,PL,2012,2170.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,PT,2012,417.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,RO,2012,1210.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,SE,2012,310.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,SI,2012,112.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,SK,2012,320.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,F,UK,2012,2131.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,AT,2012,255.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,BE,2012,178.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,BG,2012,331.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,CY,2012,21.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,CZ,2012,345.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,DE,2012,2828.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,DK,2012,94.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,EE,2012,28.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,EEA,2012,13938.8,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,EL,2012,445.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,ES,2012,1253.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,EU27_2007,2012,13879.7,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,FI,2012,194.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,FR,2012,1186.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,HU,2012,365.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,IS,2012,2.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,IT,2012,1894.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,LT,2012,84.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,LU,2012,11.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,LV,2012,67.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,MT,2012,8.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,NL,2012,283.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,NO,2012,56.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,PL,2012,907.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,PT,2012,311.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,RO,2012,916.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,SE,2012,192.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,SI,2012,63.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,SK,2012,136.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,M,UK,2012,1473.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,T,AT,2012,624.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,T,BE,2012,479.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,T,BG,2012,846.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,T,CY,2012,44.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,T,CZ,2012,909.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,T,DE,2012,6530.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,T,DK,2012,263.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,T,EE,2012,110.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,T,EEA,2012,34690.8,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,T,EL,2012,993.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,T,ES,2012,2889.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,T,EU27_2007,2012,34521.5,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,T,FI,2012,443.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,T,FR,2012,2640.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,T,HU,2012,1087.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,T,IS,2012,6.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,T,IT,2012,4840.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,T,LT,2012,302.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,T,LU,2012,22.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,T,LV,2012,235.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,T,MT,2012,13.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,TOTAL,RET,T,NL,2012,568.2,
